Date,HEITKAMP:open,HEITKAMP:low,HEITKAMP:high,HEITKAMP:close,HEITKAMP:volume,HEITKAMP:average,HEITKAMP:price_norm,HEITKAMP:current_date,HEITKAMP:sentiment,HEITKAMP:volume_adi,HEITKAMP:volume_obv,HEITKAMP:volume_cmf,HEITKAMP:volume_fi,HEITKAMP:momentum_mfi,HEITKAMP:volume_em,HEITKAMP:volume_sma_em,HEITKAMP:volume_vpt,HEITKAMP:volume_nvi,HEITKAMP:volatility_atr,HEITKAMP:volatility_bbm,HEITKAMP:volatility_bbh,HEITKAMP:volatility_bbl,HEITKAMP:volatility_bbw,HEITKAMP:volatility_bbp,HEITKAMP:volatility_bbhi,HEITKAMP:volatility_bbli,HEITKAMP:volatility_kcc,HEITKAMP:volatility_kch,HEITKAMP:volatility_kcl,HEITKAMP:volatility_kcw,HEITKAMP:volatility_kcp,HEITKAMP:volatility_kchi,HEITKAMP:volatility_kcli,HEITKAMP:volatility_dcl,HEITKAMP:volatility_dch,HEITKAMP:volatility_dchi,HEITKAMP:volatility_dcli,HEITKAMP:trend_macd,HEITKAMP:trend_macd_signal,HEITKAMP:trend_macd_diff,HEITKAMP:trend_ema_fast,HEITKAMP:trend_ema_slow,HEITKAMP:trend_adx,HEITKAMP:trend_adx_pos,HEITKAMP:trend_adx_neg,HEITKAMP:trend_vortex_ind_pos,HEITKAMP:trend_vortex_ind_neg,HEITKAMP:trend_vortex_ind_diff,HEITKAMP:trend_trix,HEITKAMP:trend_mass_index,HEITKAMP:trend_cci,HEITKAMP:trend_dpo,HEITKAMP:trend_kst,HEITKAMP:trend_kst_sig,HEITKAMP:trend_kst_diff,HEITKAMP:trend_ichimoku_a,HEITKAMP:trend_ichimoku_b,HEITKAMP:trend_visual_ichimoku_a,HEITKAMP:trend_visual_ichimoku_b,HEITKAMP:trend_aroon_up,HEITKAMP:trend_aroon_down,HEITKAMP:trend_aroon_ind,HEITKAMP:trend_psar,HEITKAMP:trend_psar_up,HEITKAMP:trend_psar_down,HEITKAMP:trend_psar_up_indicator,HEITKAMP:trend_psar_down_indicator,HEITKAMP:momentum_rsi,HEITKAMP:momentum_tsi,HEITKAMP:momentum_uo,HEITKAMP:momentum_stoch,HEITKAMP:momentum_stoch_signal,HEITKAMP:momentum_wr,HEITKAMP:momentum_ao,HEITKAMP:momentum_kama,HEITKAMP:momentum_roc,HEITKAMP:others_dr,HEITKAMP:others_dlr,HEITKAMP:others_cr
2017-07-16,0.44,0.44,0.67,0.61,0,0.0,1.0,2017-07-16,-0.28535,0.0,0,,0.0,,,,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.44,0.44,,1.0,0.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-07-17,0.44,0.44,0.67,0.61,104,0.5215,1.3863636363636362,2017-07-17,0.1933,49.73913043478257,104,0.47826086956521696,0.0,,0.0,0.0,0.0,1000.0,0.23000000000000004,0.6099999999999999,0.6099999999999999,0.6099999999999999,0.0,inf,1.0,0.0,0.5733333333333334,0.8033333333333335,0.34333333333333327,80.23255813953492,0.5797101449275361,0.0,0.0,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.61,0.61,,0.0,0.0,1.0,1.0,0.0,0.0,25.0,-133.33333333333334,1.1102230246251565e-16,4.070817756958907e-14,0.0,4.070817756958907e-14,0.555,0.555,0.555,0.555,4.0,4.0,0.0,0.67,,0.67,0.0,1.0,100.0,,73.91304347826083,73.91304347826086,73.91304347826086,-26.08695652173915,2.220446049250313e-16,,0.0,0.0,0.0,0.0
2017-07-18,0.61,0.54,0.77,0.58,1452,0.5595,0.9508196721311475,2017-07-18,0.18772857142857144,-897.2173913043489,-1348,-0.5766178607354427,-6.222857142857148,100.0,1584.022038567493,792.0110192837465,-71.40983606557384,1000.0,0.23000000000000004,0.6084999999999999,0.621576696830622,0.5954233031693779,4.298010461995751,-0.5897247358851632,0.0,1.0,0.579,0.8090000000000002,0.3489999999999999,79.44732297063908,0.502173913043478,0.0,0.0,0.58,0.61,0.0,1.0,-0.0023931623931623403,-0.00047863247863246807,-0.0019145299145298723,0.6053846153846154,0.6077777777777778,,3.1055900621118004,0.0,1.031055900621118,0.9689440993788819,0.06211180124223603,-0.00960553278689471,25.0,666.6666666666489,0.0015000000000000568,-4.262295081967177,-0.4735883424408118,-3.788706739526365,0.605,0.605,0.555,0.555,4.0,100.0,-96.0,0.44,0.44,,1.0,0.0,0.0,-100.0,67.85714285714283,42.424242424242415,63.41677646025471,-57.57575757575759,0.017058823529412015,,-4.9180327868852505,-4.918032786885251,-5.043085362689204,-4.918032786885251
2017-07-19,0.58,0.58,0.61,0.61,4,0.61,1.0517241379310345,2017-07-19,0.44752000000000003,-893.2173913043489,-1344,-0.572575250836121,-5.316734693877556,99.7383226481748,-45000.00000000008,-14471.992653810863,-71.2029395138497,1051.7241379310344,0.21000000000000005,0.6084999999999999,0.621576696830622,0.5954233031693779,4.298010461995751,0.5573539334676424,0.0,0.0,0.5816666666666667,0.7916666666666669,0.37166666666666665,72.2063037249284,0.5674603174603172,0.0,0.0,0.58,0.61,1.0,0.0,-0.0018477122750627517,-0.0007524484379185249,-0.0010952638371442267,0.606094674556213,0.6079423868312758,,3.074739829706716,0.0,1.0463576158940397,1.0198675496688743,0.026490066225165476,-0.015610490249442534,24.855855855855857,199.99999999999577,0.0015000000000000568,-4.262295081967177,-0.9471766848816139,-3.315118397085563,0.605,0.605,0.555,0.555,4.0,96.0,-92.0,0.44,0.44,,0.0,0.0,51.85185185185185,-28.063241106719367,67.52616219204211,51.515151515151516,55.95081247255158,-48.48484848484849,0.023882352941176688,,0.0,5.1724137931034475,5.043085362689204,0.0
2017-07-20,0.61,0.59,0.65,0.59,2,0.62,0.9672131147540983,2017-07-20,0.28545000000000004,-895.2173913043489,-1346,-0.5731225296442695,-4.562915451895048,99.73867026720966,75000.00000000013,7896.0055096418855,0.14132278123233477,1017.2413793103448,0.19500000000000003,0.6074999999999999,0.6228297097167559,0.592170290283244,5.046818013746818,-0.07078706392175818,0.0,1.0,0.5853333333333334,0.7783333333333335,0.3923333333333333,65.94533029612761,0.5120898100172708,0.0,0.0,0.58,0.61,0.0,0.0,-0.0029947503617360205,-0.0012009088226820242,-0.0017938415390539963,0.6036185707783341,0.6066133211400702,,4.406840042750267,0.0,1.0526315789473686,1.0070175438596491,0.04561403508771944,-0.025320965759655544,24.635323536464224,200.43572984749358,0.0025000000000000577,-7.103825136611988,-1.736490588949617,-5.367334547662371,0.605,0.605,0.555,0.555,4.0,92.0,-88.0,0.4466,0.4466,,0.0,0.0,37.78546712802769,-26.20636721617834,64.1779316761905,45.45454545454544,46.46464646464644,-54.545454545454554,0.03497058823529431,,-3.2786885245901667,-3.2786885245901676,-3.333642026759187,-3.2786885245901676
2017-07-21,0.59,0.59,0.64,0.64,10,0.64,1.0847457627118644,2017-07-21,-0.13625,-885.2173913043489,-1336,-0.563115388870451,-3.839641815910041,99.74043203645488,-2500.0000000000045,5816.804407713507,0.7818838566268416,1017.2413793103448,0.18050000000000005,0.609,0.6298806130178211,0.5881193869821789,6.857344176624325,1.2423153710463941,1.0,0.0,0.5903333333333334,0.7653333333333335,0.4153333333333332,59.28853754940716,0.6419047619047616,0.0,0.0,0.58,0.64,1.0,0.0,0.00012930527248555812,-0.0009348660036485077,0.0010641712761340657,0.6092157137355135,0.609086408463028,,4.325523845388278,0.0,1.056179775280899,1.0112359550561798,0.04494382022471921,-0.02103523909345712,24.35367925481994,203.43137254902,0.0010000000000000009,-2.8415300546447706,-2.052216150576818,-0.7893139040679524,0.605,0.605,0.555,0.555,100.0,88.0,12.0,0.45306799999999997,0.45306799999999997,,0.0,0.0,64.04553145669897,0.41007848577281575,63.624676797274674,60.6060606060606,52.525252525252505,-39.39393939393939,0.04520588235294143,,4.9180327868852505,8.47457627118644,8.134563945395252,4.918032786885251
2017-07-22,0.64,0.58,0.64,0.64,37,0.5892,1.0,2017-07-22,0.0,-848.2173913043489,-1299,-0.5271705353041323,-3.2911215564943213,97.32574419733629,-810.8108108108123,4712.2018712927875,0.8474576271186449,1017.2413793103448,0.16845000000000004,0.6105,0.6353797106092495,0.5856202893907506,8.150601346191458,1.092852554905379,1.0,0.0,0.595,0.7530000000000002,0.43699999999999994,53.10924369747904,0.6424050632911389,0.0,0.0,0.58,0.64,1.0,0.0,0.002575453643770431,-0.00023280207416472,0.0028082557179351514,0.6139517577762038,0.6113763041324334,,4.2247797103546345,0.38817701098043017,1.0560000000000003,1.012,0.04400000000000026,-0.007507349176202943,24.039368455873497,147.0085470085472,-0.000500000000000056,1.4207650273224466,-1.8943533697632173,3.315118397085664,0.605,0.605,0.555,0.555,96.0,84.0,12.0,0.45940664,0.45940664,,0.0,0.0,64.04553145669897,10.064539195716,63.14448023886224,60.6060606060606,55.55555555555552,-39.39393939393939,0.054588235294117826,,4.9180327868852505,0.0,0.0,4.918032786885251
2017-07-23,0.64,0.63,0.64,0.63,9,0.63,0.984375,2017-07-23,0.0,-857.2173913043489,-1308,-0.5298006126726508,-2.8338184769951327,97.34173497076678,2777.777777777783,4435.855572219216,-0.1406250000000001,1001.3469827586206,0.15260500000000005,0.6115000000000002,0.63778687885619,0.5852131211438103,8.597507393684332,0.8518865838201936,0.0,0.0,0.6010000000000001,0.7370000000000002,0.46499999999999986,45.257903494176425,0.6066176470588233,0.0,0.0,0.58,0.64,0.0,0.0,0.003664880958665684,0.0005467345324013608,0.003118146426264323,0.6164207181183262,0.6127558371596605,,4.207192099927263,0.3865610436367951,1.0833333333333335,1.0131578947368418,0.07017543859649167,0.008444250547615056,23.652947490398752,158.92139988525574,-0.0015000000000001679,4.262295081967258,-1.4207650273224155,5.6830601092896735,0.605,0.605,0.555,0.555,92.0,80.0,12.0,0.4656185072,0.4656185072,,0.0,0.0,58.334329547057955,12.022092507318773,59.33081006450995,57.57575757575757,59.59595959595956,-42.42424242424243,0.048235294117647154,,3.2786885245901667,-1.5625,-1.5748356968139199,3.2786885245901676
2017-07-24,0.63,0.6,0.64,0.6,35,0.6011,0.9523809523809523,2017-07-24,0.0,-892.2173913043489,-1343,-0.539756437570689,-2.5789872659958286,95.19793718537973,-1714.2857142857172,3667.087911406099,-1.8072916666666683,1001.3469827586206,0.14134450000000004,0.6110000000000001,0.6377581763205195,0.5842418236794807,8.75881385287049,0.2944553494932158,0.0,0.0,0.6050000000000001,0.7220000000000002,0.4879999999999999,38.67768595041327,0.47863247863247843,0.0,0.0,0.58,0.64,0.0,0.0,0.0020834934594109455,0.0008540863178032778,0.0012294071416076677,0.6138944537924299,0.611810960333019,,4.133074612452424,1.7010150775751454,1.0765550239234452,1.0143540669856457,0.06220095693779948,0.015700446696499386,23.246692717868164,78.27260458839422,-0.001000000000000112,2.8415300546448523,-1.1050394656952143,3.9465695203400664,0.605,0.605,0.555,0.555,88.0,76.0,12.0,0.47170613705599995,0.47170613705599995,,0.0,0.0,45.287080727377294,5.75462392906937,50.245992485064725,48.48484848484848,55.55555555555552,-51.51515151515152,0.05132352941176488,,-1.6393442622950833,-4.761904761904767,-4.879016416943205,-1.6393442622950838
2017-07-25,0.6,0.6,0.6,0.6,0,0.0,1.0,2017-07-25,0.06475000000000002,-892.2173913043489,-1343,-0.539756437570689,-2.2105605137107105,95.19793718537973,,3667.087911406099,-1.666666666666668,1001.3469827586206,0.12721005000000002,0.6105000000000002,0.6376845544381365,0.5833154455618638,8.905668939602418,0.30687562814584807,0.0,0.0,0.6076666666666667,0.7016666666666668,0.5136666666666665,30.9380142622052,0.4592198581560285,0.0,0.0,0.58,0.64,0.0,0.0,0.0008207711342465007,0.0008474232810919225,-2.665214684542173e-05,0.6117568455166714,0.6109360743824249,,4.133074612452424,1.7010150775751454,1.0860215053763445,1.0376344086021503,0.04838709677419417,0.01678799611941183,22.777415161709268,30.74433656957991,-0.000500000000000167,1.420765027322447,-0.9471766848816134,2.3679417122040602,0.605,0.605,0.555,0.555,84.0,72.0,12.0,0.47767201431487993,0.47767201431487993,,0.0,0.0,45.28708072737729,2.0827469836054493,60.50067128705683,48.48484848484848,51.51515151515148,-51.51515151515152,0.04600000000000015,,-1.6393442622950833,0.0,0.0,-1.6393442622950838
2017-07-26,0.6,0.6,0.63,0.63,8600,0.63,1.05,2017-07-26,0.22887999999999997,7707.782608695651,7257,0.7517587641369015,34.96237670253371,99.25782868643817,5.232558139534893,3260.215094376481,430.0000000000004,1001.3469827586206,0.11748904500000001,0.6115000000000002,0.6399780617317965,0.5830219382682038,9.314165734029874,0.8248114315895351,0.0,0.0,0.6123333333333334,0.6863333333333335,0.5383333333333331,24.169842133914045,0.6193693693693695,0.0,0.0,0.58,0.64,0.0,0.0,0.0022152676471889343,0.001120992154311325,0.0010942754928776094,0.6145634846679527,0.6123482170207638,,5.579923991321591,1.675342901290285,1.0963855421686752,1.0240963855421683,0.07228915662650692,0.02327471438828313,22.30215603519308,84.43408443408524,-0.0015000000000001679,4.262295081967259,-0.47358834244081144,4.73588342440807,0.63,0.605,0.555,0.555,80.0,68.0,12.0,0.48351857402858234,0.48351857402858234,,0.0,0.0,56.55623978398651,4.837610514788443,60.31466380745461,57.57575757575757,51.51515151515148,-42.42424242424243,0.04423529411764715,,3.2786885245901667,5.000000000000004,4.879016416943205,3.2786885245901676
2017-07-27,0.63,0.61,0.63,0.61,25,0.6292,0.9682539682539683,2017-07-27,0.008640000000000004,7682.782608695651,7232,0.747497821433708,29.896322887886036,99.01578632962169,400.00000000000074,2974.193584938833,429.2063492063496,969.5581896551723,0.10774014050000003,0.6115000000000002,0.6399780617317965,0.5830219382682038,9.314165734029874,0.47366393797922374,0.0,0.0,0.6166666666666667,0.6696666666666667,0.5636666666666665,17.18918918918922,0.43710691823899395,0.0,0.0,0.58,0.64,0.0,0.0,0.0016871350844264166,0.0012342207403343434,0.0004529143440920732,0.6138614101036522,0.6121742750192258,,5.520110967895616,1.6573843548374538,1.1172413793103453,1.0275862068965513,0.08965517241379395,0.02664499139045798,21.810738570009832,66.66666666666758,-0.0015000000000001679,4.262295081967259,0.4735883424407925,3.788706739526466,0.61,0.605,0.555,0.555,76.0,64.0,12.0,0.4892482025480107,0.4892482025480107,,0.0,0.0,49.270377835145666,3.339166738072859,65.63524294750756,51.515151515151516,52.52525252525249,-48.48484848484849,0.04432352941176487,,0.0,-3.1746031746031744,-3.226086221822144,0.0
2017-07-28,0.61,0.57,0.63,0.63,843,0.6284,1.0327868852459017,2017-07-28,0.26117,8525.782608695652,8075,0.7666381268497124,28.033991046759464,91.56784061709193,-142.3487544483988,2690.871554085448,26.845693468644313,969.5581896551723,0.10296612645000003,0.6125000000000003,0.6420803989154984,0.5829196010845021,9.658905768325916,0.7958039891549759,0.0,0.0,0.6146666666666667,0.6506666666666667,0.5786666666666664,11.713665943600914,0.7129629629629634,0.0,0.0,0.58,0.64,0.0,0.0,0.002849570995830053,0.0015572907914334854,0.0012922802043965676,0.6163442700877058,0.6134946990918757,,5.3353392691325805,3.8334050178245276,1.1015625000000004,1.0312499999999996,0.07031250000000089,0.034134120608627645,21.384506044198446,41.50249540320568,-0.0025000000000002798,10.588844921801448,2.1237150095261956,8.465129912275252,0.6074999999999999,0.605,0.555,0.555,72.0,60.0,12.0,0.4948632384970505,0.4948632384970505,,0.0,0.0,55.4508857620751,5.069358263783049,66.40349927849924,57.57575757575757,55.55555555555552,-42.42424242424243,0.03600000000000003,,3.2786885245901667,3.2786885245901676,3.226086221822144,3.2786885245901676
2017-07-29,0.63,0.63,0.63,0.63,0,0.0,1.0,2017-07-29,-0.08256666666666666,8525.782608695652,8075,0.7666381268497124,24.029135182936685,91.56784061709192,,2690.871554085448,27.639344262295108,969.5581896551723,0.09266951380500002,0.6135000000000004,0.6440122926047851,0.5829877073952157,9.946957654371541,0.7703828292045845,0.0,0.0,0.6176666666666668,0.6506666666666667,0.5846666666666664,10.685375067458219,0.6868686868686874,0.0,0.0,0.58,0.64,0.0,0.0,0.0037278376387150924,0.0019914001608898066,0.0017364374778252858,0.6184451516126741,0.614717313973959,,5.3353392691325805,3.8334050178245276,1.1809523809523816,1.0380952380952375,0.14285714285714413,0.043987599285794925,20.899209498231695,95.99156118143561,-0.03350000000000042,13.430374976446261,4.405292799866,9.025082176580261,0.605,0.605,0.555,0.555,68.0,56.00000000000001,11.999999999999993,0.5003659737271094,0.5003659737271094,,0.0,0.0,55.4508857620751,6.238147348040644,58.74484219917473,57.57575757575757,55.55555555555552,-42.42424242424243,0.035794117647058976,,3.2786885245901667,0.0,0.0,3.2786885245901676
2017-07-30,0.63,0.63,0.63,0.63,0,0.0,1.0,2017-07-30,0.05714999999999998,8525.782608695652,8075,0.7666381268497124,20.596401585374302,91.56784061709192,,2690.871554085448,0.0,969.5581896551723,0.08340256242450002,0.6145000000000004,0.6457889756943245,0.5832110243056763,10.183555962351203,0.7476910741889733,0.0,0.0,0.6196666666666667,0.6466666666666667,0.5926666666666665,8.71436256051645,0.6913580246913587,0.0,0.0,0.58,0.64,0.0,0.0,0.004373455804636883,0.002467811289639222,0.001905644514997661,0.6202228205953396,0.6158493647907027,,5.3353392691325805,3.8334050178245276,1.2317073170731714,1.0487804878048772,0.18292682926829418,0.0549074584660979,20.36587416871077,87.64940239043925,-0.004500000000000393,18.58921539508107,6.786486738724427,11.802728656356642,0.605,0.605,0.555,0.555,64.0,52.0,12.0,0.5057586542525673,0.5057586542525673,,0.0,0.0,55.4508857620751,7.078646339188448,59.58843619553589,57.57575757575757,57.57575757575754,-42.42424242424243,0.0395882352941177,,8.620689655172423,0.0,0.0,3.2786885245901676
2017-07-31,0.63,0.6,0.65,0.6,11,0.6045,0.9523809523809523,2017-07-31,0.3391666666666666,8514.782608695652,8064,0.7648924370010467,17.606915644606545,91.4770731802362,-2272.7272727272766,2484.259983837514,-0.5238095238095243,969.5581896551723,0.08006230618205003,0.6140000000000004,0.6458747549010189,0.582125245098982,10.382656319549971,0.2803904682016372,0.0,0.0,0.6190000000000001,0.6460000000000001,0.5919999999999997,8.723747980613954,0.14814814814815136,0.0,0.0,0.58,0.64,0.0,0.0,0.0024362796576566925,0.0024615049632427163,-2.5225305586023747e-05,0.6171116174268259,0.6146753377691692,,5.155721260541781,5.724293568884668,1.2500000000000009,1.031249999999999,0.218750000000002,0.05636397168799595,19.92554552067397,40.54054054054172,-0.024000000000000465,13.756565121857022,8.157131193672713,5.599433928184309,0.6074999999999999,0.605,0.555,0.555,60.0,48.0,12.0,0.511043481167516,0.511043481167516,,0.0,0.0,45.146310155092614,3.8291395472305223,54.00397853441892,26.086956521739108,47.07949055775139,-73.91304347826089,0.039529411764706035,,-1.6393442622950833,-4.761904761904767,-4.879016416943205,-1.6393442622950838
2017-08-01,0.6,0.6,0.65,0.65,9,0.65,1.0833333333333335,2017-08-01,0.0,8523.782608695652,8073,0.765082363225532,15.15592769537704,90.17142195910971,0.0,2340.2579803313783,0.22619047619047639,1050.3547054597702,0.07705607556384503,0.6160000000000004,0.6514400902933392,0.5805599097066617,11.506522822512563,0.9796827507856292,0.0,0.0,0.6203333333333334,0.6463333333333334,0.594333333333333,8.382590005373515,1.0705128205128187,1.0,0.0,0.58,0.65,1.0,0.0,0.004879389176032145,0.0029450818058006025,0.0019343073702315426,0.6221713685919296,0.6172919794158974,,4.975338450291086,5.524018164440694,1.130434782608697,1.2608695652173891,-0.13043478260869223,0.06729633297459804,19.57107368846968,91.50326797385766,0.023999999999999577,15.989317854097463,9.460133723909403,6.52918413018806,0.6074999999999999,0.605,0.555,0.555,100.0,44.0,56.0,0.5162226115441656,0.5162226115441656,,0.0,0.0,58.8662772956519,6.891481628500065,65.30797101449272,100.0,61.22090469916554,-0.0,0.038470588235294256,,10.169491525423737,8.333333333333348,8.004270767353649,6.557377049180335
2017-08-02,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-02,0.17357999999999998,8523.782608695652,8073,0.765082363225532,12.990795167466034,90.2079058975323,,7074.283778364525,0.7500000000000007,1050.3547054597702,0.06935046800746052,0.6180000000000005,0.6562622529394185,0.5797377470605826,12.382606129261472,0.9181666987914464,0.0,0.0,0.6220000000000001,0.6470000000000001,0.5969999999999998,8.038585209003275,1.0599999999999974,1.0,0.0,0.58,0.65,1.0,0.0,0.006737900745402814,0.0037036455937210448,0.003034255151681769,0.6264526965008634,0.6197147957554606,,4.975338450291086,5.524018164440695,1.1627906976744202,0.9069767441860451,0.2558139534883751,0.08395112072004478,19.14279005282869,143.65671641791207,0.021999999999999464,21.780680564623545,11.564483780573703,10.216196784049842,0.6074999999999999,0.605,0.555,0.555,96.0,40.0,56.0,0.5212981593132823,0.5212981593132823,,0.0,0.0,58.866277295651905,9.0007297909238,61.304187330476466,100.0,75.36231884057969,-0.0,0.04567647058823532,,1.5625000000000013,0.0,0.0,6.557377049180335
2017-08-03,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-03,-0.05779999999999998,8523.782608695652,8073,0.765082363225532,11.134967286399458,90.20589149482812,,-473.01802403943213,0.0,1050.3547054597702,0.062415421206714464,0.6200000000000006,0.6604969134626337,0.5795030865373674,13.063520471817142,0.8703985987435896,0.0,0.0,0.6256666666666668,0.6466666666666668,0.6046666666666665,6.712839637719823,1.0793650793650753,1.0,0.0,0.58,0.65,1.0,0.0,0.008117214359634528,0.004586359346903742,0.0035308550127307863,0.6300753585776536,0.6219581442180191,,4.975338450291086,5.524018164440693,1.162162162162164,0.9999999999999982,0.16216216216216583,0.10353027062277431,18.65584233956761,136.48293963254784,0.009999999999999454,28.62494285970552,14.587170206394042,14.037772653311478,0.6074999999999999,0.605,0.555,0.555,92.0,36.0,56.0,0.5262721961270166,0.5262721961270166,,0.0,0.0,58.866277295651905,10.538259864204932,68.3067939279119,100.0,99.99999999999999,-0.0,0.0468823529411766,,1.5625000000000013,0.0,0.0,6.557377049180335
2017-08-04,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-04,0.40557999999999994,8523.782608695652,8073,0.765082363225532,9.544257674056679,90.19558637934226,,-219.64527704436057,0.0,1050.3547054597702,0.05617387908604302,0.6220000000000006,0.6642374241638862,0.5797625758361149,13.581165326008234,0.8314596066672594,0.0,0.0,0.6306666666666668,0.651666666666667,0.6096666666666666,6.659619450317182,0.9603174603174545,0.0,0.0,0.58,0.65,1.0,0.0,0.009105369306857236,0.005490161338894441,0.0036152079679627955,0.6331406880272453,0.6240353187203881,,4.975338450291086,5.524018164440693,1.187500000000002,0.968749999999998,0.218750000000004,0.12399028149166899,18.121149269426603,129.14485165794275,-0.022000000000000575,37.06594498992689,18.232020196167333,18.833924793759557,0.6074999999999999,0.605,0.555,0.555,88.0,32.0,56.0,0.5311467522044763,0.5311467522044763,,0.0,0.0,58.866277295651905,11.705952583530017,56.079789775441895,100.0,99.99999999999999,-0.0,0.048088235294117765,,3.174603174603177,0.0,0.0,6.557377049180335
2017-08-05,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-05,0.28688,8523.782608695652,8073,0.765082363225532,8.180792292048583,90.54620199289535,,-135.19305793486745,0.0,1050.3547054597702,0.050556491177438725,0.6240000000000007,0.667543082114155,0.5804569178858463,13.956116062228949,0.7985548879134999,0.0,0.0,0.6336666666666668,0.651666666666667,0.6156666666666666,5.681220410310419,0.953703703703697,0.0,0.0,0.58,0.65,1.0,0.0,0.009775799885942238,0.0063472890483040004,0.0034285108376382375,0.635734428330746,0.6259586284448038,,4.975338450291086,5.524018164440693,1.2692307692307716,0.9615384615384591,0.3076923076923125,0.1438813360049596,17.546840759246553,120.00000000000203,-0.024000000000000687,38.133063777332566,21.99543894009681,16.137624837235755,0.6074999999999999,0.605,0.555,0.555,84.0,28.000000000000004,56.0,0.5359238171603867,0.5359238171603867,,0.0,0.0,58.866277295651905,12.620679762838302,53.53161331422195,100.0,99.99999999999999,-0.0,0.050294117647058934,,8.333333333333341,0.0,0.0,6.557377049180335
2017-08-06,0.65,0.65,0.65,0.65,0,0.0,1.0,2017-08-06,0.16960000000000003,8523.782608695652,8073,0.7677850392553113,7.0121076788987855,90.53706184106896,,-620.6881972203092,0.0,1050.3547054597702,0.04550084205969485,0.6260000000000007,0.6704522215417863,0.581547778458215,14.201987713030537,0.7699527623995019,0.0,0.0,0.6370000000000002,0.6530000000000002,0.621,5.023547880690775,0.9062499999999937,0.0,0.0,0.58,0.65,1.0,0.0,0.010189660882251705,0.007115763415093542,0.0030738974671581636,0.6379291316644774,0.6277394707822257,,4.975338450291085,5.524018164440693,1.080000000000003,0.9599999999999974,0.12000000000000555,0.16221726443995452,16.93913314319306,111.6465863453842,0.003999999999999337,41.50567306695005,25.430642067335544,16.07503099961451,0.615,0.605,0.555,0.555,80.0,24.0,56.0,0.540605340817179,0.540605340817179,,0.0,0.0,58.866277295651905,13.354790445394082,54.05759457933366,100.0,99.99999999999999,-0.0,0.05250000000000021,,8.333333333333341,0.0,0.0,6.557377049180335
2017-08-07,0.65,0.63,0.65,0.63,50,0.63,0.9692307692307692,2017-08-07,0.0,8473.782608695652,8023,0.9725998962117283,5.867520867627531,90.37814322134295,-400.00000000000074,-401.6405781726897,-1.5384615384615397,1050.3547054597702,0.04295075785372537,0.6285000000000007,0.6676279950930283,0.5893720049069732,12.451231533182979,0.5191678617372677,0.0,0.0,0.6396666666666669,0.651666666666667,0.6276666666666666,3.751954142782753,0.09722222222222396,0.0,0.0,0.59,0.65,0.0,0.0,0.008802347863608007,0.0074530803047964354,0.0013492675588115711,0.6367092652545577,0.6279069173909497,,4.869042342604204,7.542459570859765,1.1304347826086987,0.956521739130432,0.17391304347826664,0.1720228539543755,16.425609079985072,44.70588235294407,-0.018500000000000738,41.59046673568945,28.559541151695896,13.030925583993557,0.615,0.605,0.555,0.555,76.0,20.0,56.0,0.5451932340008354,0.5451932340008354,,0.0,0.0,50.9193669752355,11.633821423033517,67.50566043508847,75.0,91.66666666666664,-25.0,0.048000000000000154,,0.0,-3.076923076923077,-3.1252543504104446,3.2786885245901676
2017-08-08,0.63,0.63,0.63,0.63,69,0.63,1.0,2017-08-08,-0.5423,8473.782608695652,8092,0.9656701030927837,5.029303600823598,89.71778824874077,-0.0,-344.26335271944833,-1.5384615384615397,1050.3547054597702,0.038655682068352834,0.6295000000000008,0.6676968585095693,0.5913031414904324,12.135618271507035,0.5065450408686609,0.0,0.0,0.6396666666666669,0.651666666666667,0.6276666666666666,3.751954142782753,0.09722222222222396,0.0,0.0,0.59,0.65,0.0,0.0,0.007615110052834662,0.0074854862544040815,0.00012962379843058005,0.6356770706000103,0.6280619605471757,,4.869042342604204,7.542459570859765,1.1304347826086987,0.8695652173913019,0.2608695652173968,0.1753638624036632,15.86895007190461,6.944444444447155,0.0004999999999991678,42.91833558814847,31.262776728703386,11.655558859445087,0.615,0.605,0.555,0.555,72.0,16.0,56.0,0.5496893693208187,0.5496893693208187,,0.0,0.0,50.919366975235484,10.255682615568553,26.550566138666817,75.0,83.33333333333331,-25.0,0.04179411764705898,,3.2786885245901667,0.0,0.0,3.2786885245901676
